date,open_value,high_value,low_value,last_value,turnover,symbol
2011-08-03,2161.02,2161.32,2143.65,2144.08,799997.06,crobex
2011-08-04,2144.57,2144.57,2129.43,2131.35,1393051.33,crobex
2011-08-08,2129.35,2129.35,2018.61,2033.85,8982097.28,crobex
2011-08-09,2033.27,2033.27,1924.3,2005.65,9951466.88,crobex
2011-08-10,2006.82,2044.01,1976.86,1981.99,6043223.42,crobex
2011-08-11,1981.93,2004.34,1977.13,1989.41,5207996.86,crobex
2011-08-12,1989.36,2036.96,1989.36,2036.18,3101841.93,crobex
2011-08-16,2036.79,2040.24,2013.22,2013.22,1415629.96,crobex
2011-08-17,2013.29,2024.72,2009.28,2023.74,1214771.59,crobex
2011-08-18,2023.17,2025.54,1989.37,1991.01,1618613.24,crobex
2011-08-19,1990.68,1990.68,1947.15,1978.86,1744266.16,crobex
2011-08-22,1979.13,1988.35,1976.6,1985.06,867958.28,crobex
2011-08-23,1985.49,1997.33,1984.73,1985.44,1827797.83,crobex
2011-08-24,1985.72,1992.32,1982.54,1988.37,824021.12,crobex
2011-08-25,1988.74,2011.37,1988.74,2000.74,1156791.02,crobex
2011-08-26,2000.19,2000.19,1982.41,1986.24,1259031.59,crobex
2011-08-29,1986.68,2011.71,1986.68,2011.71,969069.49,crobex
2011-08-30,2012.02,2025.4,2008.42,2014.63,1071805.47,crobex
2011-08-31,2015.41,2034.04,2015.41,2033.92,1444180.16,crobex
2011-09-01,2034.48,2037.78,2025.38,2028.68,732784.09,crobex
2011-09-02,2028.36,2030.07,2005.18,2012.2,1264754.65,crobex
2011-09-05,2011.91,2011.91,1976.3,1976.85,2113007.05,crobex
2011-09-06,1977.64,1993.66,1973.73,1982.84,1136688.91,crobex
2011-09-07,1983.43,1997.75,1983.43,1989.2,1100223.47,crobex
2011-09-08,1989.24,1993.58,1984.04,1986.31,555227.7,crobex
2011-09-09,1986.11,1987.9,1970.02,1973.62,602026.47,crobex
2011-09-12,1973.46,1973.46,1935.39,1940.12,1268511.02,crobex
2011-09-13,1940.41,1942.59,1928.55,1932.73,1307969.55,crobex
2011-09-14,1930.91,1934.05,1924.76,1929.63,2400269.4,crobex
2011-09-15,1930.92,1951.49,1929,1949.65,2108018.75,crobex
2011-09-16,1949.83,1987.26,1941.58,1985.88,2925318.4,crobex
2011-09-19,1985.55,1985.55,1920.4,1929.38,1129491.22,crobex
2011-09-20,1929.37,1934.26,1914.63,1916.2,962162.86,crobex
2011-09-21,1916.44,1927.72,1905.5,1927.72,1223430.31,crobex
2011-09-22,1926.32,1926.32,1876.42,1877.31,2884861.01,crobex
2011-09-23,1877.09,1879.9,1832.52,1846.96,2720678.42,crobex
2011-09-26,1847.3,1859.74,1836.17,1850.48,2124796.34,crobex
2011-09-27,1852.1,1879.66,1852.1,1865.02,2464443.37,crobex
2011-09-28,1865.77,1877.31,1861.94,1871.66,2295461.8,crobex
2011-09-29,1871.09,1873.12,1853.74,1854.03,1245098.26,crobex
2011-09-30,1854.24,1860.93,1849.46,1854.41,1208360.43,crobex
2011-10-03,1853.55,1853.55,1813.65,1816.76,1040315.17,crobex
2011-10-04,1814.17,1816.29,1784.17,1787.89,2030781.94,crobex
2011-10-05,1788.53,1812.34,1788.53,1810.89,862932.56,crobex
2011-10-06,1811.69,1829.33,1810.61,1813.83,1010491.52,crobex
2011-10-07,1814.01,1823.5,1811.63,1822.23,1606477.16,crobex
2011-10-10,1822.55,1826.44,1798.35,1806.6,3362095.27,crobex
2011-10-11,1806.62,1816.62,1790.83,1794.15,2335586.18,crobex
2011-10-12,1798.37,1827.39,1797.49,1820.02,1357371.65,crobex
2011-10-13,1820.03,1832,1819.42,1820.72,739680.87,crobex
2011-10-14,1820.05,1830.06,1818.82,1823.5,1500703.4,crobex
2011-10-17,1822.69,1844.86,1822.69,1826.44,1723742.39,crobex
2011-10-18,1825.54,1827.49,1802.29,1803.86,1223021.02,crobex
2011-10-19,1805.25,1814.99,1799,1802.67,585778.95,crobex
2011-10-20,1802.61,1804.1,1788.34,1788.82,566632.78,crobex
2011-10-21,1788.86,1802.66,1788.86,1802.66,875241.85,crobex
2011-10-24,1803.83,1806.16,1792.15,1800.98,738454.26,crobex
2011-10-25,1801.37,1816.86,1799.2,1809.23,1402898.71,crobex
2011-10-26,1809.57,1841.78,1809.46,1838.85,1376246.81,crobex
2011-10-27,1839.54,1878.33,1839.54,1848.49,1539713.02,crobex
2011-10-28,1849.61,1861.81,1833.9,1852.27,2980967.28,crobex
2011-10-31,1852.8,1857.89,1829.73,1842.63,1556842.37,crobex
2011-11-02,1839.73,1839.73,1797.23,1819.05,1605201.11,crobex
2011-11-03,1817.76,1821.16,1813.86,1820.58,861633.71,crobex
2011-11-04,1822.47,1841.1,1822.47,1840.99,1119772.61,crobex
2011-11-07,1840.95,1841.94,1825.09,1829.8,745976.03,crobex
2011-11-08,1830.15,1842.39,1830.15,1842.39,798117.09,crobex
2011-11-09,1841.67,1843.42,1822.56,1825.78,789644.17,crobex
2011-11-10,1825.67,1836.82,1819.8,1835.94,1184487.37,crobex
2011-11-11,1836.33,1848.95,1835.84,1844.55,549254.25,crobex
2011-11-14,1844.57,1857.77,1842.98,1845.4,741746.59,crobex
2011-11-15,1845.99,1849,1829.25,1830.78,819820.17,crobex
2011-11-16,1831.36,1834.25,1821.63,1821.71,1116068.31,crobex
2011-11-17,1821.82,1823.59,1815.14,1820.69,648019.11,crobex
2011-11-18,1820.63,1820.63,1806.52,1811.05,677364.57,crobex
2011-11-21,1810.2,1811.03,1784.71,1788.94,985023.6,crobex
2011-11-22,1789.95,1794.4,1778.4,1782.88,1438704.07,crobex
2011-11-23,1781.65,1782.89,1761.2,1765.21,1354688.93,crobex
2011-11-24,1765.21,1765.32,1744.21,1749.91,1415863.06,crobex
2011-11-25,1748.41,1748.65,1706.95,1721.05,1869995.09,crobex
2011-11-28,1720.92,1749.17,1720.92,1744.25,1089620.87,crobex
2011-11-29,1744.22,1744.81,1717.39,1721.66,889380.29,crobex
2011-11-30,1719.94,1742.61,1709.87,1739.2,1778421.16,crobex
2011-12-01,1739.74,1761.88,1739.74,1758.63,1281256.38,crobex
2011-12-02,1759.7,1799.53,1759.7,1799.53,1538026.76,crobex
2011-12-05,1800,1817.14,1800,1809.23,1118082.62,crobex
2011-12-06,1809.63,1809.68,1775.37,1776.23,1075146.58,crobex
2011-12-07,1776.6,1786.4,1768.99,1776.15,443034.58,crobex
2011-12-08,1776.43,1777.13,1758.33,1770.98,577561.47,crobex
2011-12-09,1766.84,1787.47,1760.98,1787.47,831002.79,crobex
2011-12-12,1788.04,1788.04,1755.37,1761.37,854553.11,crobex
2011-12-13,1761.61,1765.98,1747.19,1756.26,663471.17,crobex
2011-12-14,1756.72,1756.72,1739.26,1740.04,934888.88,crobex
2011-12-15,1740.07,1740.07,1725.74,1736.27,1253973.69,crobex
2011-12-16,1736.92,1754.97,1734.92,1754.23,1385038.12,crobex
2011-12-19,1753.89,1760.76,1736.18,1740.23,975105.9,crobex
2011-12-20,1740.63,1748.95,1732.06,1732.41,1162516.39,crobex
2011-12-21,1732.77,1753.11,1731.96,1735.75,1518029.39,crobex
2011-12-22,1735.83,1745.08,1730.12,1733.54,615005.35,crobex
2011-12-23,1733.4,1740.44,1731.75,1736.77,606462.8,crobex
2011-12-27,1737.37,1738.07,1728.62,1736.28,825685.18,crobex
2011-12-28,1733.99,1734.56,1721.32,1727.65,249321.88,crobex
2011-12-29,1727.89,1730.12,1724.05,1725.07,374130.55,crobex
2011-12-30,1727.36,1740.34,1726.99,1740.21,591368.58,crobex
2012-01-02,1741.44,1749.09,1738.57,1746.71,392474.18,crobex
2012-01-03,1746.72,1771.05,1745.39,1771.05,1435690.08,crobex
2012-01-04,1771.09,1773.47,1760.99,1768.56,891034.36,crobex
2012-01-05,1768.54,1768.54,1735.45,1738.37,1833868.49,crobex
2012-01-09,1738.41,1745.05,1736.21,1740.22,529428.43,crobex
2012-01-10,1741.04,1743.68,1733.45,1733.45,533074.67,crobex
2012-01-11,1733.39,1747.08,1727.56,1747.08,1539757.75,crobex
2012-01-12,1745.93,1746.03,1736.72,1737.77,505234.66,crobex
2012-01-13,1737.75,1740.41,1726.43,1726.63,491772.66,crobex
2012-01-16,1726.85,1728.03,1712.27,1717.08,523399.18,crobex
2012-01-17,1718.44,1732.49,1717.17,1722.69,809771.05,crobex
2012-01-18,1722.86,1728.74,1720.24,1721.65,577402.03,crobex
2012-01-19,1722.04,1724.68,1720.61,1723.75,335565.14,crobex
2012-01-20,1723.16,1725.97,1718.67,1724.83,447192.47,crobex
2012-01-23,1724.5,1730.93,1718.72,1724.71,663727.93,crobex
2012-01-24,1724.25,1724.26,1706.45,1715.67,906038.69,crobex
2012-01-25,1716.27,1723.41,1709.99,1723.41,1350034.47,crobex
2012-01-26,1723.69,1740.08,1723.49,1740.08,1106404.64,crobex
2012-01-27,1740.07,1741.56,1734.18,1737.06,1098037.52,crobex
2012-01-30,1737.06,1739.6,1717.86,1738.2,1097752.84,crobex
2012-01-31,1739.89,1746.88,1726.35,1727.28,1201534.1,crobex
2012-02-01,1727.48,1733.99,1724.7,1729.14,1443215.76,crobex
2012-02-02,1729,1740.76,1728.08,1740.76,1036857.59,crobex
2012-02-03,1741.15,1761.96,1740.6,1756.07,1314375.32,crobex
2012-02-06,1756.53,1761.42,1749.59,1756.09,903332.71,crobex
2012-02-07,1754.96,1762.27,1750.22,1759.47,918361.4,crobex
2012-02-08,1758.8,1768.9,1758.8,1768.75,850172.97,crobex
2012-02-09,1769.66,1785.62,1769.66,1778.11,1757527.8,crobex
2012-02-10,1778.94,1778.94,1759.3,1766.26,864559.42,crobex
2012-02-13,1765.76,1767.06,1754.61,1762.86,1016765.82,crobex
2012-02-14,1763.54,1766.05,1743.95,1746.93,2395629.56,crobex
2012-02-15,1747.21,1747.77,1729.99,1729.99,1973352.67,crobex
2012-02-16,1730.05,1730.05,1707.69,1728.89,1455008.32,crobex
2012-02-17,1728.68,1738.26,1726.36,1733.17,1399869.34,crobex
2012-02-20,1733.24,1746.27,1733.24,1736.8,1439729.09,crobex
2012-02-21,1739.41,1755.45,1738.96,1754.16,2368117.05,crobex
2012-02-22,1754.14,1760.71,1750.73,1752.16,1260982.8,crobex
2012-02-23,1752.61,1763.42,1740.27,1763.13,1713711.81,crobex
2012-02-24,1762.68,1778.88,1758.36,1776.35,2607204.5,crobex
2012-02-27,1776.07,1799.69,1770.22,1787.65,4748483.25,crobex
2012-02-28,1787.6,1790.67,1766.64,1769.25,3229652.96,crobex
2012-02-29,1769.64,1788.69,1768.26,1787.23,2013242.64,crobex
2012-03-01,1787.08,1800.55,1783.81,1794.23,2031605.2,crobex
2012-03-02,1794.34,1810.65,1790.67,1809.09,1504541.88,crobex
2012-03-05,1808.98,1808.99,1779.24,1784.98,2750952.85,crobex
2012-03-06,1784.97,1786.15,1765.69,1767.65,1293048.47,crobex
2012-03-07,1767.66,1773.94,1759.48,1772.87,1292574.23,crobex
2012-03-08,1773.28,1793.81,1772.52,1793.62,1623370.13,crobex
2012-03-09,1793.62,1801.88,1786.55,1788.89,1260774.94,crobex
2012-03-12,1789.66,1799.98,1786.56,1799.98,1546510.18,crobex
2012-03-13,1802.55,1804.62,1793.81,1796.24,2621244.95,crobex
2012-03-14,1796.56,1828.21,1796.56,1819.06,2356281.96,crobex
2012-03-15,1817.83,1833.26,1817.83,1830.45,3678986.48,crobex
2012-03-16,1830,1849.05,1825.31,1844.03,2996348.56,crobex
2012-03-19,1844.07,1864.17,1840.83,1848.42,3872065.31,crobex
2012-03-20,1848.47,1860.17,1831.71,1837.39,2270118.4,crobex
2012-03-21,1837.77,1844.82,1829.33,1831.79,2300786.75,crobex
2012-03-22,1832.04,1833.29,1803.89,1809.59,1375462.97,crobex
2012-03-23,1809.77,1810.5,1796.88,1803.56,2000036.77,crobex
2012-03-26,1803.55,1818.75,1795.65,1803.9,3180893.8,crobex
2012-03-27,1803.65,1814.94,1803.56,1805.55,3074689.4,crobex
2012-03-28,1805.61,1811.5,1797.03,1804.98,2157596.18,crobex
2012-03-29,1804.79,1816.89,1793.11,1813.52,2179307.68,crobex
2012-03-30,1814.25,1836.05,1814.09,1833.54,2692004.08,crobex
2012-04-02,1833.3,1841.2,1824.98,1830.28,1498051.23,crobex
2012-04-03,1830.29,1839.04,1827.62,1835.55,3199210.02,crobex
2012-04-04,1835.87,1843.63,1831.61,1838.74,4174195.61,crobex
2012-04-05,1838.59,1845.35,1827.11,1843.86,4371732.22,crobex
2012-04-06,1844.47,1850.32,1837.02,1843.22,760382.89,crobex
2012-04-10,1843.32,1843.32,1815.18,1830.98,1868844.1,crobex
2012-04-11,1830.99,1831.57,1816.91,1822.72,1878481.1,crobex
2012-04-12,1823.56,1840.46,1823.56,1831.63,2343446.42,crobex
2012-04-13,1832.85,1838.9,1825.28,1837.99,1020717.52,crobex
2012-04-16,1837.83,1837.83,1828.02,1836.03,972345.75,crobex
2012-04-17,1835.92,1845.7,1835.92,1845.02,1496456.35,crobex
2012-04-18,1844.96,1848.18,1836.78,1839.83,921419.73,crobex
2012-04-19,1841.11,1844.08,1823.86,1830.14,1910385.7,crobex
2012-04-20,1830.94,1831.06,1819.62,1828.28,1450395.34,crobex
2012-04-23,1828.85,1828.85,1802.71,1805.71,1412514.77,crobex
2012-04-24,1807.25,1809.36,1800.43,1806.99,1749614.82,crobex
2012-04-25,1812.11,1822.15,1806.16,1813.07,1539610.27,crobex
2012-04-26,1813.08,1814.37,1798.27,1803.36,2133115.13,crobex
2012-04-27,1804.03,1807.79,1799.08,1802.34,812174.45,crobex
2012-04-30,1802.79,1813.05,1793.26,1800.76,1482363.13,crobex
2012-05-02,1801.31,1815.85,1799.81,1815.61,3306971.07,crobex
2012-05-03,1815.02,1825.84,1812.45,1820.7,1145510.13,crobex
2012-05-04,1823.49,1828.98,1813.22,1828.4,1320881.78,crobex
2012-05-07,1827.92,1828.1,1807.3,1813.58,906508.19,crobex
2012-05-08,1813.7,1817.18,1803.35,1808.73,1694748.58,crobex
2012-05-09,1808.84,1813.77,1800.13,1801.41,1156635.8,crobex
2012-05-10,1801.83,1803.51,1793.37,1795.17,2464096.88,crobex
2012-05-11,1795.04,1797.32,1782.73,1783.98,941424.51,crobex
2012-05-14,1787.44,1787.44,1759.36,1763.51,1846964.74,crobex
2012-05-15,1763.54,1768.7,1752.73,1756.27,1221365.47,crobex
2012-05-16,1756.17,1756.17,1731.28,1736.3,1238362.86,crobex
2012-05-17,1736.19,1737.47,1699.91,1711.12,2103735.92,crobex
2012-05-18,1710.28,1736.53,1694.63,1733.32,1252907.28,crobex
2012-05-21,1733.62,1746.45,1732.28,1733.03,1254357.49,crobex
2012-05-22,1733.51,1745.27,1733.51,1745.11,898990.18,crobex
2012-05-23,1745.1,1746.06,1716.36,1720.36,876618.76,crobex
2012-05-24,1720.09,1721.33,1711.43,1714.13,813085.43,crobex
2012-05-25,1714.14,1717.82,1693.59,1696.78,827174.7,crobex
2012-05-28,1696.57,1697.8,1678.95,1684.47,743101.84,crobex
2012-05-29,1683.84,1687.82,1678.77,1687.61,1182434.09,crobex
2012-05-30,1687.16,1687.29,1669.57,1670.33,877049.95,crobex
2012-05-31,1670.41,1681.36,1667.45,1668.46,993963.61,crobex
2012-06-01,1666.57,1671.51,1624.25,1628.36,1428803.72,crobex
2012-06-04,1634.42,1639.39,1615.36,1637.29,1461649.93,crobex
2012-06-05,1637.32,1642.44,1634.15,1638.61,1191378.46,crobex
2012-06-06,1638.58,1651.83,1638.58,1644.88,666189.67,crobex
2012-06-08,1644.28,1648.52,1630.9,1635.82,537014.64,crobex
2012-06-11,1635.58,1656.73,1635.58,1651.82,687028,crobex
2012-06-12,1651.6,1651.98,1635.41,1636.83,441276.92,crobex
2012-06-13,1636.88,1639.25,1620.53,1622.43,601077.99,crobex
2012-06-14,1622.67,1624.23,1613.01,1624.18,928901.79,crobex
2012-06-15,1624.18,1624.44,1614.38,1619.35,555608.9,crobex
2012-06-18,1619.83,1633.06,1619.83,1623.08,1057977.7,crobex
2012-06-19,1620.68,1622.37,1612.69,1619.96,601311.14,crobex
2012-06-20,1620.38,1628.01,1613.24,1619.75,568204.83,crobex
2012-06-21,1619.75,1635.5,1619.75,1635.5,848632.69,crobex
2012-06-26,1635.74,1635.74,1622.42,1626.33,863221.04,crobex
2012-06-27,1628.69,1628.75,1620.7,1622.05,386270.02,crobex
2012-06-28,1622.33,1637.47,1618.93,1637.4,275081.3,crobex
2012-06-29,1637.4,1699.19,1637.4,1693.85,1030665.5,crobex
2012-07-02,1694.23,1710.87,1691.24,1699.71,903225.62,crobex
2012-07-03,1699.68,1702.82,1674.17,1676.55,434209.59,crobex
2012-07-04,1673.61,1681.91,1665.3,1667.11,623580.44,crobex
2012-07-05,1667.79,1678.11,1667.79,1677.2,417067.86,crobex
2012-07-06,1677.2,1679.14,1670.21,1674.78,594764.09,crobex
2012-07-09,1674.34,1674.92,1661.09,1665.26,448787.38,crobex
2012-07-10,1665.71,1666.29,1659.5,1660.77,568763.55,crobex
2012-07-11,1664.33,1672.54,1662.48,1672.34,756759.51,crobex
2012-07-12,1672.05,1683.16,1667.03,1668.74,1048873.22,crobex
2012-07-13,1668.73,1678.61,1666.6,1678.05,630672.92,crobex
2012-07-16,1679.26,1686.24,1675.47,1685.79,540365.62,crobex
2012-07-17,1684.37,1695.66,1680.19,1694.55,1401269.94,crobex
2012-07-18,1694.54,1699.39,1687.55,1692.08,825765.73,crobex
2012-07-19,1692.13,1701.03,1689.75,1701.03,614357.15,crobex
2012-07-20,1701.35,1702.64,1687.89,1693.33,534108.51,crobex
2012-07-23,1692.65,1692.73,1674.18,1676.63,785368.48,crobex
2012-07-24,1676.32,1678.28,1668.85,1670.99,621000.52,crobex
2012-07-25,1671.93,1680.51,1671.93,1680.51,416856.09,crobex
2012-07-26,1679.69,1690.62,1673.55,1690.6,586877.63,crobex
2012-07-27,1690.82,1696.99,1687.06,1691.46,968773.76,crobex
2012-07-30,1691.34,1698.11,1687.85,1692.89,826319.86,crobex
2012-07-31,1693.12,1698.9,1687.88,1698.23,676029.67,crobex
2012-08-01,1702.83,1710.41,1699.13,1709.53,954126.45,crobex
2012-08-02,1710.1,1718.07,1700.4,1701.09,1495036.87,crobex
2012-08-03,1700.84,1710.89,1696.66,1709.03,759001.42,crobex
2012-08-06,1709.2,1709.2,1699.31,1708.08,448118.57,crobex
2012-08-07,1707.53,1709.81,1691.11,1693.31,461287.34,crobex
2012-08-08,1693.41,1695.87,1685.14,1687.73,526783.48,crobex
2012-08-09,1687.75,1692.99,1682.34,1692.96,849901.8,crobex
2012-08-10,1691.19,1694.83,1687.51,1694.78,648016.96,crobex
2012-08-13,1694.14,1695.29,1687.08,1689.15,343413.96,crobex
2012-08-14,1689.18,1697.97,1689.18,1693.51,526389.55,crobex
2012-08-16,1694.16,1701.82,1693.36,1701.12,498736.24,crobex
2012-08-17,1699.77,1706.53,1696.09,1704.5,849697.84,crobex
2012-08-20,1704.91,1705.35,1695.03,1702.85,435661.53,crobex
2012-08-21,1703.49,1706.94,1690.3,1697.74,561783.21,crobex
2012-08-22,1696.86,1697.25,1682.35,1682.9,361471.66,crobex
2012-08-23,1682.35,1685.2,1680.81,1684.94,346824.59,crobex
2012-08-24,1683.81,1691.81,1683.81,1690.55,751829.69,crobex
2012-08-27,1690.54,1691.23,1677.02,1678.24,513897.06,crobex
2012-08-28,1677.92,1682.14,1675.33,1681.24,633951.58,crobex
2012-08-29,1681.45,1681.73,1675.36,1681.73,484083.86,crobex
2012-08-30,1679.33,1682.63,1675.32,1678.03,354575.76,crobex
2012-08-31,1678.67,1686.28,1676.91,1679.95,434049.38,crobex
2012-09-03,1680.94,1681.52,1670.69,1671.84,1175089.04,crobex
2012-09-04,1671.95,1672.89,1666.44,1667.62,895561.12,crobex
2012-09-05,1667.31,1672.71,1662.95,1666.34,817887.58,crobex
2012-09-06,1666.34,1674.42,1664.73,1670.96,932684.65,crobex
2012-09-07,1671.04,1689.15,1671.04,1684.64,1729978.18,crobex
2012-09-10,1684.83,1692.13,1681.1,1684.59,639312.08,crobex
2012-09-11,1685.53,1694.05,1683.82,1693.15,586235.45,crobex
2012-09-12,1693.15,1703.99,1691.86,1703.99,775679.52,crobex
2012-09-13,1704.39,1707.84,1700.36,1704.44,968840.84,crobex
2012-09-14,1704.73,1717.51,1704.73,1716.39,1089015.27,crobex
2012-09-17,1716.3,1717.37,1704.4,1715.59,649909.84,crobex
2012-09-18,1715.58,1720.3,1694.3,1700.27,597468.07,crobex
2012-09-19,1699.66,1716.94,1698.74,1713.07,1722502.37,crobex
2012-09-20,1713.09,1714.18,1695.35,1703.68,904463.96,crobex
2012-09-21,1701.33,1705.78,1695.7,1702,1297738.87,crobex
2012-09-24,1702.35,1710.45,1685.53,1696.15,1382639.62,crobex
2012-09-25,1695.36,1696.08,1674.82,1682.66,424691.49,crobex
2012-09-26,1682.62,1685.29,1666.39,1682.27,1481900.44,crobex
2012-09-27,1682.48,1701.72,1682.36,1695.56,886118.78,crobex
2012-09-28,1695.6,1715.24,1695.6,1715.24,1195074.65,crobex
2012-10-01,1716.01,1727.67,1705.75,1727.67,954735.16,crobex
2012-10-02,1728.99,1754.52,1725.6,1750.94,1542352.06,crobex
2012-10-03,1751.04,1760.31,1742.82,1754.44,1397082.47,crobex
2012-10-04,1754.44,1754.84,1743.03,1752.78,1127100.14,crobex
2012-10-05,1752.83,1760.72,1744.61,1754.83,707103.77,crobex
2012-10-09,1756.07,1757.26,1742.06,1747.83,1046643.87,crobex
2012-10-10,1748.5,1757.94,1747.22,1757.94,897748.81,crobex
2012-10-11,1757.97,1761.27,1749.43,1752.24,533745.52,crobex
2012-10-12,1750.64,1750.64,1740.25,1748.15,1254713.05,crobex
2012-10-15,1748.21,1752.87,1739.56,1750.77,919134.54,crobex
2012-10-16,1750.78,1765.93,1742.71,1765.12,883335.41,crobex
2012-10-17,1765.18,1770.17,1760.95,1768.75,690009.06,crobex
2012-10-18,1769.18,1785.49,1767.31,1780.54,1886348.46,crobex
2012-10-19,1780.53,1785.28,1771.67,1777.46,681541.49,crobex
2012-10-22,1777.65,1784.75,1767.58,1768.23,815625.37,crobex
2012-10-23,1768.23,1768.23,1751.99,1767.62,2288034.42,crobex
2012-10-24,1766.6,1773.04,1758.62,1773.04,587816.04,crobex
2012-10-25,1773,1775.33,1762.17,1770.22,619935.41,crobex
2012-10-26,1770.2,1778.25,1766.14,1776.7,3432862.9,crobex
2012-10-29,1776.7,1777.77,1746.33,1749.5,813219.35,crobex
2012-10-30,1748.01,1751.98,1732.09,1744.41,1042630.78,crobex
2012-10-31,1746.74,1754.82,1742.67,1754.82,944398.04,crobex
2012-11-02,1754.83,1754.83,1737.76,1744.18,679253.85,crobex
2012-11-05,1744.59,1757.88,1739.36,1746.29,1173085.46,crobex
2012-11-06,1747.62,1768.22,1744.71,1768.22,1001645.85,crobex
2012-11-07,1768.67,1776.55,1763.48,1776.55,1569865.73,crobex
2012-11-08,1776.55,1776.55,1754.36,1761.33,669782.92,crobex
2012-11-09,1761.39,1761.39,1737,1753.82,741079.5,crobex
2012-11-12,1753.17,1753.67,1737.43,1746.87,1534904.5,crobex
2012-11-13,1747.32,1749.19,1739.34,1745.54,742520.39,crobex
2012-11-14,1742.27,1747.49,1734.97,1737.72,743585.51,crobex
2012-11-15,1737.33,1739.26,1728.71,1735.54,723201.07,crobex
2012-11-16,1736.35,1742.59,1727.46,1738.74,727823.76,crobex
2012-11-19,1738.76,1751.33,1738.25,1750.67,1060911.24,crobex
2012-11-20,1750.68,1757.16,1746.61,1752.86,997490.35,crobex
2012-11-21,1753.68,1768.34,1751.12,1759.83,1551404.34,crobex
2012-11-22,1759.76,1767.37,1755.79,1759.1,946797.57,crobex
2012-11-23,1758.92,1768.56,1753.92,1767.61,3528676.12,crobex
2012-11-26,1767.62,1768.96,1756.54,1763.41,698191.81,crobex
2012-11-27,1763.11,1765.41,1755.03,1759.19,972734.27,crobex
2012-11-28,1758.99,1760.64,1753.05,1756.59,512511.01,crobex
2012-11-29,1755.41,1768.52,1752.58,1768.51,794630.64,crobex
2012-11-30,1766.75,1771.42,1753.81,1760.16,858147.88,crobex
2012-12-03,1761.24,1773.87,1759.97,1773.62,905614.31,crobex
2012-12-04,1773.29,1773.29,1748.63,1760.41,1370582.42,crobex
2012-12-05,1764.28,1766.18,1750.51,1766.18,1138878.02,crobex
2012-12-06,1765.9,1768.3,1752.9,1760.65,1218868.57,crobex
2012-12-07,1761.28,1762.7,1751.53,1758.06,479441.87,crobex
2012-12-10,1757.88,1757.88,1727.69,1739.66,706826.31,crobex
2012-12-11,1739.8,1742.31,1736.75,1739.15,1069082.22,crobex
2012-12-12,1739.46,1740.7,1722.45,1727.19,1110599.61,crobex
2012-12-13,1726.22,1729.15,1722.38,1723.93,1211938.8,crobex
2012-12-14,1724.35,1724.35,1706.93,1720.25,524891.97,crobex
2012-12-17,1720.1,1720.1,1674.3,1680.55,1708025.63,crobex
2012-12-18,1680.73,1694.69,1679.54,1693.74,2212825.83,crobex
2012-12-19,1693.78,1718.67,1693.4,1718.28,2315724.11,crobex
2012-12-20,1720.86,1729.07,1708.98,1729.07,2113627.02,crobex
2012-12-21,1728.64,1731.08,1719.83,1728.91,1119074.35,crobex
2012-12-24,1728.78,1730.31,1719.7,1726.54,187851.86,crobex
2012-12-27,1726.99,1735.07,1724.5,1727.96,462107.78,crobex
2012-12-28,1728.56,1742.63,1727.18,1738.86,818778.13,crobex
2012-12-31,1738.86,1746.53,1731.07,1740.39,377107.98,crobex
2013-01-02,1740.55,1766.98,1740.55,1763.45,1205877.72,crobex
2013-01-03,1763.12,1770.77,1761.52,1770.76,1008156,crobex
2013-01-04,1770.06,1810.16,1770.06,1810.14,1766457.16,crobex
2013-01-07,1811.22,1818.5,1793.49,1804.02,1357257.42,crobex
2013-01-08,1803.67,1813.02,1802.15,1808.4,1639380.19,crobex
2013-01-09,1808.32,1830.26,1808.32,1827.92,1392260.84,crobex
2013-01-10,1828.15,1847.76,1827.21,1845.67,1434886.18,crobex
2013-01-11,1846.06,1861.33,1844.24,1844.24,1425672.17,crobex
2013-01-14,1844.45,1876.98,1844.45,1876.98,1957968.47,crobex
2013-01-15,1878.37,1887.88,1864.03,1876.42,2747419.86,crobex
2013-01-16,1876.55,1879.97,1858.39,1865.64,1165635.39,crobex
2013-01-17,1865.5,1880.9,1861.12,1880.9,1191463.45,crobex
2013-01-18,1880.94,1896.12,1876.51,1885.33,2497899.43,crobex
2013-01-21,1885.5,1892.01,1879.83,1891.66,1138390.31,crobex
