indeks,datum,vrijednost
CROBIS,9/27/2017,111.1094
CROBIS,9/28/2017,111.0473
CROBIS,9/29/2017,110.9989
CROBIS,10/2/2017,110.9757
CROBIS,10/3/2017,110.9911
CROBIS,10/4/2017,111.0291
CROBIS,10/5/2017,111.0262
CROBIS,10/6/2017,111.0808
CROBIS,10/9/2017,111.0094
CROBIS,10/10/2017,111.0223
CROBIS,10/11/2017,111.0580
CROBIS,10/12/2017,111.0456
CROBIS,10/13/2017,110.9818
CROBIS,10/16/2017,110.9369
CROBIS,10/17/2017,110.9226
CROBIS,10/18/2017,111.1099
CROBIS,10/19/2017,111.1137
CROBIS,10/20/2017,111.0858
CROBIS,10/23/2017,110.9187
CROBIS,10/24/2017,110.8919
CROBIS,10/25/2017,110.9251
CROBIS,10/26/2017,110.8963
CROBIS,10/27/2017,110.8889
CROBIS,10/30/2017,110.8646
CROBIS,10/31/2017,110.9788
CROBIS,11/2/2017,110.8833
CROBIS,11/3/2017,110.8767
CROBIS,11/6/2017,110.8264
CROBIS,11/7/2017,110.4000
CROBIS,11/8/2017,110.7524
CROBIS,11/9/2017,110.5748
CROBIS,11/10/2017,110.5193
CROBIS,11/13/2017,110.6483
CROBIS,11/14/2017,110.6656
CROBIS,11/15/2017,110.5730
CROBIS,11/16/2017,110.5594
CROBIS,11/17/2017,110.6212
CROBIS,11/20/2017,110.4349
CROBIS,11/21/2017,110.4173
CROBIS,11/22/2017,110.4740
CROBIS,11/23/2017,110.4585
CROBIS,11/24/2017,110.3818
CROBIS,11/27/2017,110.4438
CROBIS,11/28/2017,110.4995
CROBIS,11/29/2017,110.5133
CROBIS,11/30/2017,110.4342
CROBIS,12/1/2017,110.5322
CROBIS,12/4/2017,110.4831
CROBIS,12/5/2017,110.4486
CROBIS,12/6/2017,110.6161
CROBIS,12/7/2017,110.6158
CROBIS,12/8/2017,110.6149
CROBIS,12/11/2017,110.5845
CROBIS,12/12/2017,110.5621
CROBIS,12/13/2017,110.7153
CROBIS,12/14/2017,110.7100
CROBIS,12/15/2017,110.7363
CROBIS,12/18/2017,110.8667
CROBIS,12/19/2017,110.8153
CROBIS,12/20/2017,110.8046
CROBIS,12/21/2017,111.0117
CROBIS,12/22/2017,110.9736
CROBIS,12/27/2017,110.8697
CROBIS,12/28/2017,110.9414
CROBIS,12/29/2017,110.9772
CROBIS,1/2/2018,111.1233
CROBIS,1/3/2018,111.6861
CROBIS,1/4/2018,111.7288
CROBIS,1/5/2018,111.8071
CROBIS,1/8/2018,111.8922
CROBIS,1/9/2018,111.8731
CROBIS,1/10/2018,111.9161
CROBIS,1/11/2018,109.5683
CROBIS,1/12/2018,111.8931
CROBIS,1/15/2018,111.9280
CROBIS,1/16/2018,111.8980
CROBIS,1/17/2018,111.9931
CROBIS,1/18/2018,112.0744
CROBIS,1/19/2018,112.0929
CROBIS,1/22/2018,112.1129
CROBIS,1/23/2018,112.0137
CROBIS,1/24/2018,112.0777
CROBIS,1/25/2018,112.0969
CROBIS,1/26/2018,112.1171
CROBIS,1/29/2018,112.1744
CROBIS,1/30/2018,112.2221
CROBIS,1/31/2018,112.2860
CROBIS,2/1/2018,112.2777
CROBIS,2/2/2018,112.1848
CROBIS,2/5/2018,112.1979
CROBIS,2/6/2018,112.1577
CROBIS,2/7/2018,112.3072
CROBIS,2/8/2018,112.2713
CROBIS,2/9/2018,112.2135
CROBIS,2/12/2018,112.2044
CROBIS,2/13/2018,112.1779
CROBIS,2/14/2018,112.1990
CROBIS,2/15/2018,112.1060
CROBIS,2/16/2018,112.1790
CROBIS,2/19/2018,112.1776
CROBIS,2/20/2018,112.1982
CROBIS,2/21/2018,112.1951
CROBIS,2/22/2018,112.1834
CROBIS,2/23/2018,112.2239
CROBIS,2/26/2018,112.1936
CROBIS,2/27/2018,112.0751
CROBIS,2/28/2018,112.2060
CROBIS,3/1/2018,112.1654
CROBIS,3/2/2018,112.1595
CROBIS,3/5/2018,112.1396
CROBIS,3/6/2018,111.9006
CROBIS,3/7/2018,112.0097
CROBIS,3/8/2018,112.0551
CROBIS,3/9/2018,112.0714
CROBIS,3/12/2018,112.0178
CROBIS,3/13/2018,112.1282
CROBIS,3/14/2018,112.0920
CROBIS,3/15/2018,112.1345
CROBIS,3/16/2018,112.1334
CROBIS,3/19/2018,112.1569
CROBIS,3/20/2018,112.2053
CROBIS,3/21/2018,112.2146
CROBIS,3/22/2018,112.1015
CROBIS,3/23/2018,112.0695
CROBIS,3/26/2018,112.0878
CROBIS,3/27/2018,112.0689
CROBIS,3/28/2018,112.1306
CROBIS,3/29/2018,112.1802
CROBIS,4/3/2018,112.1866
CROBIS,4/4/2018,112.1858
CROBIS,4/5/2018,112.2008
CROBIS,4/6/2018,112.2250
CROBIS,4/9/2018,112.2005
CROBIS,4/10/2018,112.2598
CROBIS,4/11/2018,112.3767
CROBIS,4/12/2018,112.3524
CROBIS,4/13/2018,112.3884
CROBIS,4/16/2018,112.4498
CROBIS,4/17/2018,112.4288
CROBIS,4/18/2018,112.4710
CROBIS,4/19/2018,112.4981
CROBIS,4/20/2018,112.4634
CROBIS,4/23/2018,112.4191
CROBIS,4/24/2018,112.4539
CROBIS,4/25/2018,112.5767
CROBIS,4/26/2018,112.5649
CROBIS,4/27/2018,112.4945
CROBIS,4/30/2018,112.5334
CROBIS,5/2/2018,112.5153
CROBIS,5/3/2018,112.5471
CROBIS,5/4/2018,112.5296
CROBIS,5/7/2018,112.3780
CROBIS,5/8/2018,112.4175
CROBIS,5/9/2018,112.4605
CROBIS,5/10/2018,112.5258
CROBIS,5/11/2018,112.5440
CROBIS,5/14/2018,112.5432
CROBIS,5/15/2018,112.4500
CROBIS,5/16/2018,112.4881
CROBIS,5/17/2018,112.3380
CROBIS,5/18/2018,112.3624
CROBIS,5/21/2018,112.3577
CROBIS,5/22/2018,112.5088
CROBIS,5/23/2018,112.5526
CROBIS,5/24/2018,112.4900
CROBIS,5/25/2018,112.4427
CROBIS,5/28/2018,112.3702
CROBIS,5/29/2018,112.2727
CROBIS,5/30/2018,112.2908
CROBIS,6/1/2018,112.3291
CROBIS,6/4/2018,112.3226
CROBIS,6/5/2018,112.3477
CROBIS,6/6/2018,112.3697
CROBIS,6/7/2018,112.3003
CROBIS,6/8/2018,112.2221
CROBIS,6/11/2018,112.2441
CROBIS,6/12/2018,112.2657
CROBIS,6/13/2018,112.3030
CROBIS,6/14/2018,112.2514
CROBIS,6/15/2018,112.2434
CROBIS,6/18/2018,112.1412
CROBIS,6/19/2018,112.0834
CROBIS,6/20/2018,112.0647
CROBIS,6/21/2018,112.0185
CROBIS,6/26/2018,112.0228
CROBIS,6/27/2018,112.0927
CROBIS,6/28/2018,111.7807
CROBIS,6/29/2018,111.7150
CROBIS,7/2/2018,111.7572
CROBIS,7/3/2018,111.7986
CROBIS,7/4/2018,111.6900
CROBIS,7/5/2018,111.7020
CROBIS,7/6/2018,111.6316
CROBIS,7/9/2018,111.7664
CROBIS,7/10/2018,111.5641
CROBIS,7/11/2018,111.6231
CROBIS,7/12/2018,111.7222
CROBIS,7/13/2018,111.7922
CROBIS,7/16/2018,111.7914
CROBIS,7/17/2018,111.8161
CROBIS,7/18/2018,111.8368
CROBIS,7/19/2018,111.7914
CROBIS,7/20/2018,111.8030
CROBIS,7/23/2018,111.7422
CROBIS,7/24/2018,111.7393
CROBIS,7/25/2018,111.7567
CROBIS,7/26/2018,111.6483
CROBIS,7/27/2018,111.6301
CROBIS,7/30/2018,111.6303
CROBIS,7/31/2018,111.6372
CROBIS,8/1/2018,111.7301
CROBIS,8/2/2018,111.6560
CROBIS,8/3/2018,111.6708
CROBIS,8/6/2018,111.6339
CROBIS,8/7/2018,111.6004
CROBIS,8/8/2018,111.4827
CROBIS,8/9/2018,111.4285
CROBIS,8/10/2018,111.3335
CROBIS,8/13/2018,111.2847
CROBIS,8/14/2018,111.3164
CROBIS,8/16/2018,111.3826
CROBIS,8/17/2018,111.3567
CROBIS,8/20/2018,111.4632
CROBIS,8/21/2018,111.4996
CROBIS,8/22/2018,111.4764
CROBIS,8/23/2018,111.4564
CROBIS,8/24/2018,111.4123
CROBIS,8/27/2018,111.4482
CROBIS,8/28/2018,111.5548
CROBIS,8/29/2018,111.6093
CROBIS,8/30/2018,111.5499
CROBIS,8/31/2018,111.5732
CROBIS,9/3/2018,111.5597
CROBIS,9/4/2018,111.5668
CROBIS,9/5/2018,111.6292
CROBIS,9/6/2018,111.6385
CROBIS,9/7/2018,111.6301
CROBIS,9/10/2018,111.5958
CROBIS,9/11/2018,111.4879
CROBIS,9/12/2018,111.5890
CROBIS,9/13/2018,111.6405
CROBIS,9/14/2018,111.5011
CROBIS,9/17/2018,111.5001
CROBIS,9/18/2018,111.6184
CROBIS,9/19/2018,111.6268
CROBIS,9/20/2018,111.6014
CROBIS,9/21/2018,111.5885
CROBIS,9/24/2018,111.7973
CROBIS,9/25/2018,111.7687
CROBIS,9/26/2018,111.6927
CROBIS,9/27/2018,111.5484
CROBIS,9/28/2018,111.5327
CROBIS,10/1/2018,111.5115
CROBIS,10/2/2018,111.4954
CROBIS,10/3/2018,111.4522
CROBIS,10/4/2018,111.4952
CROBIS,10/5/2018,111.4214
CROBIS,10/9/2018,111.3923
CROBIS,10/10/2018,111.4324
CROBIS,10/11/2018,111.4395
CROBIS,10/12/2018,111.4784
CROBIS,10/15/2018,111.5196
CROBIS,10/16/2018,111.3979
CROBIS,10/17/2018,111.3234
CROBIS,10/18/2018,111.3288
CROBIS,10/19/2018,111.3259
CROBIS,10/22/2018,111.3049
CROBIS,10/23/2018,111.2067
CROBIS,10/24/2018,111.1902
CROBIS,10/25/2018,111.2748
CROBIS,10/26/2018,111.2692
CROBIS,10/29/2018,111.1624
CROBIS,10/30/2018,111.1439
CROBIS,10/31/2018,111.1980
CROBIS,11/2/2018,111.1751
CROBIS,11/5/2018,111.2067
CROBIS,11/6/2018,111.1812
CROBIS,11/7/2018,111.1970
CROBIS,11/8/2018,111.2283
CROBIS,11/9/2018,111.2375
CROBIS,11/12/2018,111.2431
CROBIS,11/13/2018,111.3286
CROBIS,11/14/2018,111.3383
CROBIS,11/15/2018,111.2822
CROBIS,11/16/2018,111.2285
CROBIS,11/19/2018,111.1969
CROBIS,11/20/2018,111.1492
CROBIS,11/21/2018,111.1572
CROBIS,11/22/2018,111.1604
CROBIS,11/23/2018,111.2864
CROBIS,11/26/2018,111.1404
CROBIS,11/27/2018,111.1641
CROBIS,11/28/2018,111.1504
CROBIS,11/29/2018,111.1399
CROBIS,11/30/2018,111.2355
CROBIS,12/3/2018,111.2611
CROBIS,12/4/2018,111.3098
CROBIS,12/5/2018,111.3881
CROBIS,12/6/2018,111.3485
CROBIS,12/7/2018,111.3963
CROBIS,12/10/2018,111.4268
CROBIS,12/11/2018,111.1281
CROBIS,12/12/2018,111.1602
CROBIS,12/13/2018,111.0803
CROBIS,12/14/2018,111.0844
CROBIS,12/17/2018,111.0011
CROBIS,12/18/2018,111.2003
CROBIS,12/19/2018,111.0867
CROBIS,12/20/2018,111.0303
CROBIS,12/21/2018,110.9479
CROBIS,12/27/2018,110.9952
CROBIS,12/28/2018,110.9887
CROBIS,1/2/2019,111.1365
CROBIS,1/3/2019,111.0542
CROBIS,1/4/2019,111.0742
CROBIS,1/7/2019,110.9617
CROBIS,1/8/2019,110.9621
CROBIS,1/9/2019,110.9644
CROBIS,1/10/2019,110.9339
CROBIS,1/11/2019,110.7399
CROBIS,1/14/2019,110.7910
CROBIS,1/15/2019,110.8410
CROBIS,1/16/2019,110.8383
CROBIS,1/17/2019,110.8509
CROBIS,1/18/2019,110.9253
CROBIS,1/21/2019,110.9120
CROBIS,1/22/2019,110.7550
CROBIS,1/23/2019,110.8304
CROBIS,1/24/2019,110.8704
CROBIS,1/25/2019,110.7706
CROBIS,1/28/2019,110.7960
CROBIS,1/29/2019,110.8301
CROBIS,1/30/2019,110.8308
CROBIS,1/31/2019,110.8251
CROBIS,2/1/2019,110.8353
CROBIS,2/4/2019,110.7767
CROBIS,2/5/2019,110.7783
CROBIS,2/6/2019,110.8542
CROBIS,2/7/2019,110.8504
CROBIS,2/8/2019,110.7932
CROBIS,2/11/2019,110.8681
CROBIS,2/12/2019,110.9247
CROBIS,2/13/2019,110.9864
CROBIS,2/14/2019,110.9469
CROBIS,2/15/2019,111.0062
CROBIS,2/18/2019,111.0492
CROBIS,2/19/2019,111.0100
CROBIS,2/20/2019,111.0154
CROBIS,2/21/2019,110.9488
CROBIS,2/22/2019,110.9250
CROBIS,2/25/2019,110.9115
CROBIS,2/26/2019,110.9816
CROBIS,2/27/2019,110.9089
CROBIS,2/28/2019,110.8958
CROBIS,3/1/2019,110.9423
CROBIS,3/4/2019,110.9884
CROBIS,3/5/2019,111.1571
CROBIS,3/6/2019,111.1613
CROBIS,3/7/2019,111.1968
CROBIS,3/8/2019,111.3314
CROBIS,3/11/2019,111.4411
CROBIS,3/12/2019,111.5680
CROBIS,3/13/2019,111.6401
CROBIS,3/14/2019,111.6198
CROBIS,3/15/2019,111.8339
CROBIS,3/18/2019,111.8866
CROBIS,3/19/2019,111.8591
CROBIS,3/20/2019,111.9030
CROBIS,3/21/2019,112.0204
CROBIS,3/22/2019,112.0965
CROBIS,3/25/2019,112.0807
CROBIS,3/26/2019,112.1641
CROBIS,3/27/2019,112.3569
CROBIS,3/28/2019,112.4672
CROBIS,3/29/2019,112.4911
CROBIS,4/1/2019,112.5513
CROBIS,4/2/2019,112.5342
CROBIS,4/3/2019,112.5852
CROBIS,4/4/2019,112.4792
CROBIS,4/5/2019,112.4258
CROBIS,4/8/2019,112.3838
CROBIS,4/9/2019,112.5708
CROBIS,4/10/2019,112.6190
CROBIS,4/11/2019,112.5601
CROBIS,4/12/2019,112.6794
CROBIS,4/15/2019,112.6134
CROBIS,4/16/2019,112.6152
CROBIS,4/17/2019,112.5857
CROBIS,4/18/2019,112.8249
CROBIS,4/23/2019,112.6977
CROBIS,4/24/2019,112.8482
CROBIS,4/25/2019,112.8443
CROBIS,4/26/2019,112.8695
CROBIS,4/29/2019,112.9416
CROBIS,4/30/2019,112.9405
CROBIS,5/2/2019,112.9936
CROBIS,5/3/2019,113.0062
CROBIS,5/6/2019,113.1182
CROBIS,5/7/2019,113.1093
CROBIS,5/8/2019,113.0853
CROBIS,5/9/2019,113.0323
CROBIS,5/10/2019,113.0709
CROBIS,5/13/2019,113.0867
CROBIS,5/14/2019,113.0990
CROBIS,5/15/2019,113.2164
CROBIS,5/16/2019,113.1801
CROBIS,5/17/2019,113.1341
CROBIS,5/20/2019,113.0594
CROBIS,5/21/2019,112.9687
CROBIS,5/22/2019,112.9904
CROBIS,5/23/2019,113.0076
CROBIS,5/24/2019,112.9586
CROBIS,5/27/2019,112.9688
CROBIS,5/28/2019,112.8621
CROBIS,5/29/2019,112.9231
CROBIS,5/30/2019,112.9583
CROBIS,5/31/2019,112.9864
CROBIS,6/3/2019,112.9784
CROBIS,6/4/2019,113.0606
CROBIS,6/5/2019,113.2140
CROBIS,6/6/2019,113.2129
CROBIS,6/7/2019,113.3507
CROBIS,6/10/2019,113.5530
CROBIS,6/11/2019,113.5537
CROBIS,6/12/2019,113.7014
CROBIS,6/13/2019,114.0207
CROBIS,6/14/2019,114.0211
CROBIS,6/17/2019,113.8475
CROBIS,6/18/2019,114.1993
CROBIS,6/19/2019,114.2863
CROBIS,6/21/2019,114.3111
CROBIS,6/24/2019,114.3384
CROBIS,6/26/2019,114.4235
CROBIS,6/27/2019,114.8363
CROBIS,6/28/2019,114.8413
CROBIS,7/1/2019,114.8060
CROBIS,7/2/2019,114.7719
CROBIS,7/3/2019,114.7962
CROBIS,7/4/2019,114.8258
CROBIS,7/5/2019,114.8882
CROBIS,7/8/2019,114.8709
CROBIS,7/9/2019,114.8848
CROBIS,7/10/2019,114.9596
CROBIS,7/11/2019,114.9404
CROBIS,7/12/2019,115.0161
CROBIS,7/15/2019,115.7398
CROBIS,7/16/2019,115.6431
CROBIS,7/17/2019,115.7817
CROBIS,7/18/2019,115.7826
CROBIS,7/19/2019,115.8777
CROBIS,7/22/2019,115.8955
CROBIS,7/23/2019,115.8900
CROBIS,7/24/2019,115.9024
CROBIS,7/25/2019,115.9053
CROBIS,7/26/2019,116.0113
CROBIS,7/29/2019,116.0380
CROBIS,7/30/2019,116.0460
CROBIS,7/31/2019,116.1084
CROBIS,8/1/2019,116.1298
CROBIS,8/2/2019,116.1102
CROBIS,8/6/2019,116.1485
CROBIS,8/7/2019,116.0973
CROBIS,8/8/2019,116.0963
CROBIS,8/9/2019,116.1501
CROBIS,8/12/2019,116.1450
CROBIS,8/13/2019,116.0001
CROBIS,8/14/2019,116.0960
CROBIS,8/16/2019,116.0490
CROBIS,8/19/2019,116.0652
CROBIS,8/20/2019,116.1221
CROBIS,8/21/2019,116.4810
CROBIS,8/22/2019,116.4617
CROBIS,8/23/2019,116.4652
CROBIS,8/26/2019,116.4236
CROBIS,8/27/2019,116.4988
CROBIS,8/28/2019,116.5290
CROBIS,8/29/2019,116.5074
CROBIS,8/30/2019,116.5508
CROBIS,9/2/2019,116.4572
CROBIS,9/3/2019,116.4766
CROBIS,9/4/2019,116.5415
CROBIS,9/5/2019,116.5318
CROBIS,9/6/2019,116.5260
CROBIS,9/9/2019,116.5017
CROBIS,9/10/2019,116.5474
CROBIS,9/11/2019,116.5445
CROBIS,9/12/2019,117.0001
CROBIS,9/13/2019,116.9894
CROBIS,9/16/2019,116.9893
CROBIS,9/17/2019,116.9909
CROBIS,9/18/2019,116.8254
CROBIS,9/19/2019,116.8926
CROBIS,9/20/2019,116.9441
CROBIS,9/23/2019,117.0652
CROBIS,9/24/2019,116.9791
CROBIS,9/25/2019,117.0107
CROBIS,9/26/2019,116.9053
CROBIS,9/27/2019,116.8689
CROBIS,9/30/2019,116.9013
CROBIS,10/1/2019,116.8876
CROBIS,10/2/2019,116.9703
CROBIS,10/3/2019,116.9702
CROBIS,10/4/2019,116.9470
CROBIS,10/7/2019,116.9122
CROBIS,10/9/2019,116.9099
CROBIS,10/10/2019,116.8617
CROBIS,10/11/2019,116.8258
CROBIS,10/14/2019,116.8140
CROBIS,10/15/2019,116.8193
CROBIS,10/16/2019,116.8078
CROBIS,10/17/2019,116.7506
CROBIS,10/18/2019,116.7715
CROBIS,10/21/2019,116.9024
CROBIS,10/22/2019,116.8412
CROBIS,10/23/2019,116.8406
CROBIS,10/24/2019,116.8494
CROBIS,10/25/2019,116.8130
CROBIS,10/28/2019,116.6208
CROBIS,10/29/2019,116.6703
CROBIS,10/30/2019,116.6283
CROBIS,10/31/2019,116.6013
CROBIS,11/4/2019,116.4603
CROBIS,11/5/2019,116.5459
CROBIS,11/6/2019,116.5969
CROBIS,11/7/2019,116.6117
CROBIS,11/8/2019,116.6163
CROBIS,11/11/2019,116.8539
CROBIS,11/12/2019,116.7279
CROBIS,11/13/2019,116.6780
CROBIS,11/14/2019,116.5851
CROBIS,11/15/2019,116.0904
CROBIS,11/18/2019,116.1139
CROBIS,11/19/2019,116.1086
CROBIS,11/20/2019,115.9392
CROBIS,11/21/2019,115.9193
CROBIS,11/22/2019,115.9183
CROBIS,11/25/2019,115.9111
CROBIS,11/26/2019,115.9644
CROBIS,11/27/2019,115.9571
CROBIS,11/28/2019,115.9650
CROBIS,11/29/2019,115.9455
CROBIS,12/2/2019,115.9335
CROBIS,12/3/2019,116.0007
CROBIS,12/4/2019,116.0174
CROBIS,12/5/2019,115.9745
CROBIS,12/6/2019,115.9412
CROBIS,12/9/2019,115.9932
CROBIS,12/10/2019,115.9645
CROBIS,12/11/2019,116.0192
CROBIS,12/12/2019,115.9827
CROBIS,12/13/2019,115.9478
CROBIS,12/16/2019,115.9693
CROBIS,12/17/2019,115.9188
CROBIS,12/18/2019,115.9468
CROBIS,12/19/2019,115.8998
CROBIS,12/20/2019,115.8826
CROBIS,12/23/2019,115.8899
CROBIS,12/27/2019,115.8491
CROBIS,12/30/2019,115.5907
CROBIS,1/2/2020,115.5552
CROBIS,1/3/2020,115.5985
CROBIS,1/7/2020,115.6256
CROBIS,1/8/2020,115.7530
CROBIS,1/9/2020,115.7600
CROBIS,1/10/2020,115.7518
CROBIS,1/13/2020,115.6810
CROBIS,1/14/2020,115.8044
CROBIS,1/15/2020,115.7449
CROBIS,1/16/2020,115.7196
CROBIS,1/17/2020,115.7221
CROBIS,1/20/2020,115.5954
CROBIS,1/21/2020,115.6303
CROBIS,1/22/2020,115.5885
CROBIS,1/23/2020,115.5828
CROBIS,1/24/2020,115.6194
CROBIS,1/27/2020,115.4719
CROBIS,1/28/2020,115.5018
CROBIS,1/29/2020,115.5840
CROBIS,1/30/2020,115.5316
CROBIS,1/31/2020,115.5054
CROBIS,2/3/2020,115.5423
CROBIS,2/4/2020,115.5644
CROBIS,2/5/2020,115.4971
CROBIS,2/6/2020,115.4048
CROBIS,2/7/2020,115.3217
CROBIS,2/10/2020,115.3218
CROBIS,2/11/2020,115.3514
CROBIS,2/12/2020,115.3651
CROBIS,2/13/2020,115.2891
CROBIS,2/14/2020,115.2714
CROBIS,2/17/2020,115.3304
CROBIS,2/18/2020,115.4052
CROBIS,2/19/2020,115.4034
CROBIS,2/20/2020,115.4665
CROBIS,2/21/2020,115.4788
CROBIS,2/24/2020,115.4828
CROBIS,2/25/2020,115.5405
CROBIS,2/26/2020,115.2896
CROBIS,2/27/2020,115.2502
CROBIS,2/28/2020,114.9918
CROBIS,3/2/2020,115.0314
CROBIS,3/3/2020,114.8632
CROBIS,3/4/2020,114.7401
CROBIS,3/5/2020,114.7919
CROBIS,3/6/2020,114.7577
CROBIS,3/9/2020,114.7292
CROBIS,3/10/2020,114.3901
CROBIS,3/11/2020,114.2381
CROBIS,3/12/2020,113.6637
CROBIS,3/13/2020,112.7501
CROBIS,3/16/2020,112.0082
CROBIS,3/17/2020,111.8756
CROBIS,3/18/2020,111.7123
CROBIS,3/19/2020,111.6450
CROBIS,3/20/2020,111.3598
CROBIS,3/23/2020,111.2626
CROBIS,3/24/2020,111.2122
CROBIS,3/25/2020,111.2277
CROBIS,3/26/2020,111.1628
CROBIS,3/27/2020,111.1229
CROBIS,3/30/2020,111.1396
CROBIS,3/31/2020,111.1141
CROBIS,4/1/2020,111.0475
CROBIS,4/2/2020,111.0996
CROBIS,4/3/2020,111.4523
CROBIS,4/6/2020,111.3496
CROBIS,4/7/2020,111.3465
CROBIS,4/8/2020,111.3405
CROBIS,4/9/2020,110.8541
CROBIS,4/14/2020,110.8517
CROBIS,4/15/2020,110.9460
CROBIS,4/16/2020,110.9193
CROBIS,4/17/2020,110.9629
CROBIS,4/20/2020,110.9292
CROBIS,4/21/2020,111.1402
CROBIS,4/22/2020,111.5418
CROBIS,4/23/2020,111.3092
CROBIS,4/24/2020,111.4777
CROBIS,4/27/2020,111.4857
CROBIS,4/28/2020,111.5272
CROBIS,4/29/2020,112.2999
CROBIS,4/30/2020,112.2660
CROBIS,5/4/2020,112.2262
CROBIS,5/5/2020,112.1279
CROBIS,5/6/2020,111.7414
CROBIS,5/7/2020,111.7360
CROBIS,5/8/2020,111.7643
CROBIS,5/11/2020,111.0271
CROBIS,5/12/2020,110.7358
CROBIS,5/13/2020,110.7451
CROBIS,5/14/2020,110.7480
CROBIS,5/15/2020,110.6822
CROBIS,5/18/2020,110.6919
CROBIS,5/19/2020,110.6601
CROBIS,5/20/2020,110.7753
CROBIS,5/21/2020,110.6898
CROBIS,5/22/2020,110.6000
CROBIS,5/25/2020,110.6297
CROBIS,5/26/2020,110.5758
CROBIS,5/27/2020,110.5633
CROBIS,5/28/2020,110.5208
CROBIS,5/29/2020,110.4334
CROBIS,6/1/2020,110.4832
CROBIS,6/2/2020,110.4503
CROBIS,6/3/2020,110.5659
CROBIS,6/4/2020,110.5257
CROBIS,6/5/2020,110.5413
CROBIS,6/8/2020,110.5942
CROBIS,6/9/2020,110.5964
CROBIS,6/10/2020,110.6436
CROBIS,6/12/2020,110.6313
CROBIS,6/15/2020,110.6375
CROBIS,6/16/2020,110.7262
CROBIS,6/17/2020,110.7886
CROBIS,6/18/2020,110.8266
CROBIS,6/19/2020,110.9023
CROBIS,6/23/2020,110.8866
CROBIS,6/24/2020,110.7889
CROBIS,6/25/2020,110.6835
CROBIS,6/26/2020,110.5806
CROBIS,6/29/2020,110.6316
CROBIS,6/30/2020,111.2202
CROBIS,7/1/2020,111.2391
CROBIS,7/2/2020,111.2417
CROBIS,7/3/2020,111.2935
CROBIS,7/6/2020,111.2454
CROBIS,7/7/2020,111.3206
CROBIS,7/8/2020,111.3162
CROBIS,7/9/2020,111.3436
CROBIS,7/10/2020,111.4260
CROBIS,7/13/2020,111.3193
CROBIS,7/14/2020,111.3680
CROBIS,7/15/2020,111.3080
CROBIS,7/16/2020,111.3837
CROBIS,7/17/2020,111.4013
CROBIS,7/20/2020,111.3665
CROBIS,7/21/2020,111.3416
CROBIS,7/22/2020,111.4502
CROBIS,7/23/2020,111.4938
CROBIS,7/24/2020,111.5496
CROBIS,7/27/2020,111.5789
CROBIS,7/28/2020,111.6409
CROBIS,7/29/2020,111.7200
CROBIS,7/30/2020,111.7463
CROBIS,7/31/2020,111.8618
CROBIS,8/3/2020,111.9913
CROBIS,8/4/2020,112.0224
CROBIS,8/6/2020,112.1450
CROBIS,8/7/2020,112.1350
CROBIS,8/10/2020,112.1810
CROBIS,8/11/2020,112.2173
CROBIS,8/12/2020,112.1652
CROBIS,8/13/2020,112.1057
CROBIS,8/14/2020,112.1699
CROBIS,8/17/2020,112.0043
CROBIS,8/18/2020,111.8169
CROBIS,8/19/2020,111.8533
CROBIS,8/20/2020,111.8758
CROBIS,8/21/2020,111.8657
CROBIS,8/24/2020,111.8699
CROBIS,8/25/2020,111.9302
CROBIS,8/26/2020,111.8849
CROBIS,8/27/2020,111.9092
CROBIS,8/28/2020,111.9335
CROBIS,8/31/2020,112.0063
CROBIS,9/1/2020,111.9956
CROBIS,9/2/2020,112.0899
CROBIS,9/3/2020,112.0830
CROBIS,9/4/2020,112.0550
CROBIS,9/7/2020,112.0387
CROBIS,9/8/2020,111.9999
CROBIS,9/9/2020,111.9857
CROBIS,9/10/2020,112.1379
CROBIS,9/11/2020,112.1458
CROBIS,9/14/2020,112.1321
CROBIS,9/15/2020,112.1027
CROBIS,9/16/2020,112.0754
CROBIS,9/17/2020,112.1145
CROBIS,9/18/2020,112.1994
CROBIS,9/21/2020,112.1670
CROBIS,9/22/2020,112.1868
CROBIS,9/23/2020,112.3776
CROBIS,9/24/2020,112.2898
CROBIS,9/25/2020,112.2512
CROBIS,9/28/2020,112.2811
CROBIS,9/29/2020,112.2605
CROBIS,9/30/2020,112.2721
CROBIS,10/1/2020,112.2557
CROBIS,10/2/2020,112.3264
CROBIS,10/5/2020,112.2774
CROBIS,10/6/2020,112.2618
CROBIS,10/7/2020,112.2293
CROBIS,10/8/2020,112.1714
CROBIS,10/9/2020,112.1987
CROBIS,10/12/2020,112.2621
CROBIS,10/13/2020,112.2367
CROBIS,10/14/2020,112.2283
CROBIS,10/15/2020,112.2064
CROBIS,10/16/2020,112.1901
CROBIS,10/19/2020,112.1464
CROBIS,10/20/2020,112.1334
CROBIS,10/21/2020,112.1256
CROBIS,10/22/2020,112.1282
CROBIS,10/23/2020,112.1920
CROBIS,10/26/2020,112.1628
CROBIS,10/27/2020,112.1496
CROBIS,10/28/2020,111.9158
CROBIS,10/29/2020,111.8999
CROBIS,10/30/2020,111.9527
CROBIS,11/2/2020,111.9359
CROBIS,11/3/2020,111.9515
CROBIS,11/4/2020,111.9828
CROBIS,11/5/2020,112.0218
CROBIS,11/6/2020,112.1109
CROBIS,11/9/2020,112.1691
CROBIS,11/10/2020,112.1188
CROBIS,11/11/2020,112.0578
